Sample in Buffer,Sample in Window,TRIGGER,clk_IBUF_BUFG,valid_in,in_x_flat[1023:0],en,valid_out,prob_flat[1023:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX
579,579,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
580,580,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
581,581,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
582,582,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
583,583,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
584,584,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
585,585,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
586,586,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
587,587,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
588,588,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
589,589,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
590,590,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
591,591,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
592,592,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
593,593,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
594,594,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
595,595,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
596,596,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
597,597,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
598,598,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
599,599,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
600,600,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
601,601,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
602,602,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
603,603,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
604,604,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
605,605,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
606,606,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
607,607,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
608,608,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
609,609,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
610,610,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
611,611,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
612,612,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
613,613,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
614,614,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
615,615,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
616,616,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
617,617,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
618,618,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
619,619,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
620,620,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
621,621,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
622,622,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
623,623,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
624,624,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
625,625,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
626,626,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
627,627,0,0,0,f83efb25fcb60b3d00eefe2203bd05c90413f96d08fdfc3cfd5606e903b4f491f4f10b89f4270656f71cfe6af6670997ff0af94507e9f853fe0ef8b8041c0174037a04990492f808092bfe290001fd74f8a4f8aa0a28f84f031a0086ff3ffc4f0a60f830fba00bc4ffd3090cfa070be5078af90afd4ffe360349f75efa82f883,1,0,000000010002005900060003000d0016000e0000003200010002001d000d0000000000600000001a0000000300000039000400000026000000030000000e0007000c0010000f000000340003000500020000000000400000000b000600040002004500000001006500050033000100680022000000020003000c000000010000
